1,225.4,5.2,1114.8,0.95,50.0
1,225.4,5.3,1139.7,0.95,50.1
1,225.5,5.3,1128.3,0.95,50.1
1,225.5,5.3,1135.4,0.95,50.1
1,225.5,5.3,1143.5,0.95,50.1
1,225.7,5.4,1145.4,0.95,50.1
1,225.7,5.4,1154.6,0.95,50.1
1,225.7,5.4,1159.3,0.95,50.1
1,225.7,5.4,1165.2,0.95,50.1
1,225.7,5.5,1173.9,0.95,50.1
1,225.7,5.5,1182.9,0.95,50.1
1,225.7,5.6,1191.2,0.95,50.1
1,225.7,5.6,1200.1,0.95,50.1
1,225.7,5.6,1209.2,0.95,50.1
1,225.5,5.7,1215.7,0.95,50.1
1,225.5,5.7,1223.7,0.95,50.1
1,225.6,5.7,1233.3,0.95,50.1
1,225.6,5.8,1239.0,0.95,50.1
1,225.6,5.8,1246.6,0.95,50.1
1,225.6,5.8,1253.9,0.95,50.1
1,225.6,5.9,1260.1,0.95,50.1
1,225.5,5.9,1265.2,0.95,50.1
1,225.6,5.9,1271.3,0.95,50.1
1,225.6,5.9,1276.9,0.95,50.1
1,225.6,5.9,1278.9,0.95,50.1
1,225.5,6.0,1280.3,0.95,50.1
1,225.5,6.0,1282.0,0.95,50.1
1,225.6,6.0,1284.4,0.95,50.1
1,225.6,6.0,1287.5,0.95,50.1
1,225.6,6.0,1287.7,0.95,50.1
1,225.5,6.0,1289.3,0.95,50.1
1,225.6,6.0,1288.7,0.95,50.1
1,225.5,6.0,1288.5,0.95,50.1
1,225.8,6.0,1288.5,0.95,50.1
1,225.6,6.0,1288.2,0.95,50.1
1,225.7,6.0,1286.8,0.95,50.1
1,225.7,6.0,1286.5,0.95,50.1
1,225.5,6.0,1284.2,0.95,50.1
1,225.7,6.0,1281.5,0.95,50.1
1,225.8,5.9,1280.0,0.95,50.1
1,225.9,5.9,1278.0,0.95,50.1
1,226.0,5.9,1282.8,0.95,50.1
1,226.0,5.9,1282.3,0.95,50.1
1,226.0,5.9,1281.8,0.95,50.1
1,225.9,5.9,1281.0,0.95,50.1
1,225.9,5.9,1278.0,0.95,50.1
1,225.9,5.9,1278.5,0.95,50.1
1,225.9,5.9,1275.7,0.95,50.1
1,225.9,5.9,1277.6,0.95,50.1
1,225.9,5.9,1281.1,0.95,50.1
1,225.8,5.9,1276.7,0.95,50.1
1,225.9,5.9,1273.3,0.95,50.1
1,225.9,5.9,1271.2,0.95,50.1
1,225.9,5.9,1272.2,0.95,50.1
1,225.9,5.9,1275.3,0.95,50.1
1,225.8,5.9,1271.3,0.95,50.1
1,225.8,5.9,1272.1,0.95,50.1
1,225.9,5.9,1272.2,0.95,50.1
1,225.7,5.9,1269.8,0.95,50.1
1,226.0,5.9,1271.6,0.95,50.1
1,226.0,5.9,1270.2,0.95,50.1
1,225.8,5.9,1269.5,0.95,50.1
1,225.8,5.9,1268.0,0.95,50.1
1,226.0,5.9,1267.3,0.95,50.2
1,226.2,5.9,1265.8,0.95,50.1
1,226.1,5.9,1265.2,0.95,50.1
1,226.1,5.9,1263.7,0.95,50.1
1,226.1,5.9,1265.1,0.95,50.1
1,226.2,5.9,1262.8,0.95,50.1
1,226.3,5.9,1265.0,0.95,50.1
1,226.2,5.9,1266.4,0.95,50.1
1,226.1,5.9,1265.3,0.95,50.1
1,226.0,5.9,1264.4,0.95,50.1
1,225.8,5.9,1264.5,0.96,50.1
1,225.8,5.9,1261.3,0.95,50.1
1,225.7,5.9,1264.5,0.95,50.1
1,225.7,5.9,1262.3,0.95,50.1
1,225.5,5.9,1263.1,0.96,50.1
1,225.6,5.9,1263.3,0.96,50.1
1,225.4,5.9,1261.4,0.96,50.1
1,225.6,5.8,1259.2,0.95,50.1
1,225.4,5.8,1258.8,0.96,50.1
1,225.6,5.8,1258.8,0.96,50.2
1,225.7,5.8,1258.0,0.95,50.2
1,225.6,5.9,1262.7,0.96,50.2
1,225.7,5.8,1255.7,0.95,50.1
1,225.6,5.8,1255.5,0.96,50.1
1,225.7,5.8,1256.2,0.96,50.1
1,225.6,5.8,1255.3,0.96,50.1
1,225.8,5.8,1255.5,0.96,50.1
1,225.8,5.8,1255.6,0.96,50.2
1,225.8,5.8,1255.5,0.95,50.2
1,225.7,5.8,1255.9,0.96,50.1
1,225.7,5.8,1254.9,0.96,50.2
1,225.8,5.8,1255.6,0.95,50.1
1,225.8,5.8,1255.1,0.96,50.2
1,225.7,5.8,1253.9,0.96,50.2
1,225.7,5.8,1253.0,0.96,50.2
1,225.7,5.8,1252.4,0.96,50.2
1,225.8,5.8,1253.4,0.96,50.2
1,225.8,5.8,1251.1,0.95,50.2
1,225.8,5.8,1249.2,0.95,50.2
1,225.8,5.8,1247.8,0.96,50.2
1,225.9,5.8,1248.2,0.96,50.1
1,225.9,5.8,1247.3,0.95,50.1
1,225.7,5.8,1247.1,0.95,50.2
1,225.9,5.8,1247.9,0.95,50.2
1,225.7,5.8,1246.6,0.96,50.1
1,225.7,5.8,1246.8,0.96,50.1
1,225.9,5.8,1247.2,0.95,50.1
1,225.9,5.8,1245.2,0.95,50.1
1,225.9,5.8,1244.0,0.95,50.1
1,225.9,5.8,1244.3,0.95,50.1
1,225.8,5.8,1243.7,0.96,50.1
1,225.9,5.8,1243.6,0.95,50.1
1,226.0,5.8,1245.0,0.95,50.2
1,226.0,5.8,1241.8,0.95,50.2
1,225.9,5.7,1239.5,0.95,50.2
1,225.9,5.7,1239.6,0.95,50.2
1,225.9,5.8,1239.9,0.95,50.2
1,225.7,5.8,1241.6,0.95,50.2
1,225.7,5.8,1242.7,0.96,50.2
1,225.8,5.8,1243.1,0.96,50.2
1,225.9,5.8,1243.3,0.96,50.1
1,225.8,5.8,1241.5,0.96,50.2
1,225.8,5.8,1244.5,0.96,50.2
1,225.8,5.8,1243.3,0.95,50.2
1,225.9,5.8,1241.5,0.95,50.2
1,225.8,5.8,1239.5,0.95,50.2
1,225.7,5.8,1239.7,0.95,50.1
1,225.8,5.8,1240.7,0.95,50.2
1,225.8,5.7,1239.4,0.95,50.2
1,225.6,5.7,1237.0,0.96,50.1
1,225.8,5.7,1238.5,0.95,50.2
1,225.7,5.7,1237.4,0.95,50.1
1,225.8,5.7,1238.0,0.95,50.1
1,225.7,5.7,1236.9,0.95,50.1
1,225.6,5.7,1237.6,0.95,50.1
1,225.7,5.7,1237.9,0.95,50.1
1,225.7,5.8,1241.9,0.96,50.1
1,225.6,5.8,1239.1,0.95,50.2
1,225.6,5.8,1239.3,0.96,50.1
1,225.7,5.7,1239.1,0.96,50.1
1,225.7,5.8,1240.5,0.96,50.2
1,225.7,5.8,1241.7,0.96,50.2
1,225.7,5.7,1239.1,0.96,50.1
1,225.6,5.8,1248.5,0.96,50.2
1,225.6,5.7,1236.9,0.95,50.2
1,225.7,5.8,1244.4,0.96,50.1
1,225.8,5.7,1238.4,0.95,50.1
1,225.7,5.7,1237.1,0.96,50.2
1,225.7,5.7,1236.4,0.95,50.1
1,225.7,5.7,1235.9,0.95,50.2
1,225.5,5.7,1236.6,0.96,50.1
1,225.7,5.7,1237.2,0.96,50.1
1,225.8,5.7,1237.1,0.95,50.1
1,225.7,5.7,1237.7,0.95,50.1
1,225.8,5.8,1240.4,0.95,50.2
1,225.8,5.7,1238.4,0.95,50.2
1,225.7,5.7,1237.0,0.95,50.1
1,225.6,5.7,1235.3,0.96,50.1
1,225.6,5.7,1233.3,0.95,50.1
1,225.5,5.7,1231.2,0.95,50.1
1,0.0,0.0,1301.4,0.96,50.1
1,224.4,6.0,1301.5,0.96,50.0
1,224.4,6.0,1305.8,0.97,50.0
1,224.4,6.0,1305.6,0.97,50.0
1,224.5,6.0,1301.0,0.96,50.1
1,224.4,6.0,1305.6,0.96,50.0
1,224.3,6.0,1298.8,0.96,50.0
1,224.0,6.0,1303.9,0.96,50.0
1,224.5,6.0,1305.7,0.96,50.0
1,224.5,6.0,1306.1,0.96,50.0
1,224.3,6.0,1308.1,0.97,50.1
1,224.2,6.0,1305.5,0.97,50.0
1,224.4,6.1,1312.5,0.97,50.1
1,224.4,6.1,1314.0,0.97,50.1
1,224.2,6.1,1316.7,0.97,50.0
1,224.3,6.0,1303.4,0.96,50.0
1,224.2,6.0,1301.6,0.96,50.0
1,224.2,6.0,1307.0,0.97,50.0
1,224.1,6.0,1303.6,0.96,50.0
1,223.9,6.0,1304.9,0.96,50.0
1,224.2,6.0,1307.8,0.97,50.0
1,224.2,6.0,1305.1,0.96,50.0
1,224.2,6.0,1298.5,0.96,50.0
1,224.1,6.0,1296.9,0.96,50.0
1,224.2,6.0,1298.2,0.96,50.0
1,224.3,6.0,1298.4,0.96,50.0
1,224.2,6.1,1310.6,0.97,50.0
1,224.1,6.0,1300.4,0.96,50.0
1,224.3,6.0,1292.8,0.96,50.0
1,224.3,6.0,1303.7,0.96,50.0
1,224.2,6.0,1304.4,0.96,50.0
1,224.3,6.0,1299.8,0.96,50.0
1,224.2,6.0,1300.5,0.96,50.0
1,224.2,6.0,1291.2,0.96,50.0
1,224.2,6.0,1296.2,0.96,50.0
1,224.0,6.0,1289.5,0.96,50.0
1,223.9,6.0,1288.5,0.96,50.0
1,223.9,6.0,1294.7,0.96,49.9
